"","a","sigma","N_0","sigma_obs","z","d","b","c","e","f","sigma2","g","loglik","loglik.se.se"
"1",0.0849021412246538,-0.803417312994958,0.00283307844796889,-0.454086688257079,1.09205085536855,0,0.0282026522818429,0.00417952068271214,0,0,-0.0994731658531712,0,-61.2988716454887,0.00808048980000834
"2",0.0649878366452194,0.755435628658236,-0.00488574405535103,-0.447323173318211,1.28742426169062,0,0.0149956456888256,0.00496260864977744,0,0,0.0856801225444637,0,-61.0904026260407,0.00627676650702038
"3",0.0532192579360373,0.730402899332204,0.0383255371169738,-0.448217436006251,1.23175449643096,0,0.0391756146413121,0.00267672950594656,0,0,0.0835608358696291,0,-61.4069548946946,0.0103446389053966
"4",0.0693355469716932,-0.768304611471492,0.00807442107246475,-0.435902644162665,1.27402510667345,0,0.0133155217043958,0.000923304357115751,0,0,-0.0947618248194457,0,-60.7673761920617,0.0077334633692676
"5",0.0906397994463967,-0.785701988131402,0.0199320539164883,-0.442854141666424,1.19366352380214,0,0.00835784426304735,-0.0125922531603077,0,0,0.0346459144759499,0,-61.2074455231512,0.00936161271535476
"6",0.0747870215300488,0.777169990445571,0.0026437869657582,-0.443780412731186,1.19320852097913,0,0.0120177134737188,0.00379008033720116,0,0,-0.095784515440627,0,-60.646739132909,0.00809763693686531
"7",0.0666334163894833,-0.75925161152526,-0.000540075317648189,0.423782101401361,1.2678686381361,0,0.0311383383685308,0.00233602877583012,0,0,-0.0195586668299014,0,-60.3994641596238,0.011114167479236
"8",0.0629499925142333,-0.789684581988816,-0.00242505024338126,0.410823431948796,1.32818640353446,0,0.0353742990545066,0.000940685522090433,0,0,0.0137644181894983,0,-61.1832632716928,0.010519485654054
"9",0.0736329621285395,0.790642876099617,0.0082221798794814,0.419858643660759,1.25081710533743,0,0.0544480599801759,0.00320409010907867,0,0,-0.0877629841667216,0,-61.4434489787276,0.00955598822764519
"10",0.0632103653693709,0.841037024439611,0.0102058807297539,-0.424486067455751,1.15197872414877,0,0.0262359723164882,0.00795273844602302,0,0,-0.0832539072500041,0,-61.3201337691064,0.0116354306313403
"11",0.0713060135745608,-0.761315097280992,-0.00133811221206301,-0.42769270053289,1.24741540901301,0,0.0647477201174055,0.00276037977861807,0,0,-0.0595137994664051,0,-61.0114746730024,0.0098420828455607
"12",0.081587308539251,-0.779220232149226,0.00667397137899591,0.442674325764609,1.2539253630017,0,0.0232618032807382,-0.00188155137280867,0,0,0.031360177394624,0,-61.1251562465031,0.00621874003551671
"13",0.090651759830746,-0.837691538294287,0.00991510647760795,-0.449522852878741,1.13362482746965,0,-0.004697050594876,-0.00407904792227341,0,0,-0.0673901211561155,0,-61.7944872862716,0.00678597351723037
"14",0.051144542643825,0.763261709995577,0.00487755498135652,-0.444551756348069,1.26715038917141,0,0.0355508644208067,0.00916833148196621,0,0,0.0864446789969474,0,-61.0236216759222,0.00721547736981438
"15",0.0646891518964737,-0.772133892716833,0.0197635958408422,-0.429667614818633,1.24727160869437,0,0.0581119030398855,0.00716661289445145,0,0,0.161758998713225,0,-61.9599576643435,0.00968471001093656
"16",0.0575409749717769,0.792502158129652,0.0347505162345534,0.441613715413186,1.19816519600757,0,0.0602203882554242,-0.000826223980544509,0,0,0.0159479005495787,0,-61.5214675568484,0.0107504125725096
"17",0.0779638100696391,-0.77415407640996,-0.00490844927645978,-0.407894825542052,1.23063959461879,0,0.0261363087020521,-2.54521159579563e-05,0,0,-0.0557562550154373,0,-61.2523170990477,0.0174283951926595
"18",0.0658420298205157,0.799820419963917,-0.00898824304768121,-0.430076962651894,1.23515785506507,0,0.00592725363197738,0.00342704798435225,0,0,-0.0707298886178102,0,-61.2108614614797,0.00987280240315649
"19",0.0889362460211671,0.770063862021012,0.00606684231254501,0.432228972204339,1.14467396950002,0,0.0516016253451136,-0.00533651199300226,0,0,-0.0264525834656171,0,-61.0511448125272,0.0142493991906279
"20",0.0684196983463568,-0.804959998225149,-0.005616020288929,0.425641002976344,1.23120402076927,0,0.0176853603304396,0.00741914054209618,0,0,-0.130633756650123,0,-61.3275341403166,0.00941116703182354
"21",0.066060755652879,-0.788194071432825,-0.000347897088678796,-0.42625027698341,1.27329090125646,0,0.00567774882459988,0.00483372493955193,0,0,0.00307652461296387,0,-60.7369141105128,0.00815877548177764
"22",0.0790189191250793,-0.769729980277594,0.0165014873963411,-0.440032863534558,1.14425707174339,0,0.0674287167716862,0.000739806554850178,0,0,0.0313627599904106,0,-61.0907379856098,0.0112870920335076
"23",0.0610895716385826,0.786981929588862,0.00773025013359684,0.432999470220079,1.19462056076666,0,0.0198380083640458,0.00738073313009479,0,0,0.0687034591658637,0,-60.5952483036211,0.0106408670276145
"24",0.0646227519445997,0.830507989935459,0.00171293423618448,-0.428345797166729,1.14911028730183,0,0.0884300622831047,0.00370635585938415,0,0,0.128418845118957,0,-61.9136454449764,0.0134002850541296
"25",0.0719690752727624,-0.809004873872803,0.00572266306563917,0.422911122389153,1.28486257089476,0,0.0249423672506552,-0.00305686254014207,0,0,0.00852173399721335,0,-61.0718826165804,0.0083202919551778
"26",0.0844882410696338,-0.81886504468315,0.0299011838484258,-0.45159069633654,1.11025869698807,0,0.0293717776020875,-0.00422481980601452,0,0,-0.101527906415268,0,-61.7339894817883,0.0087258649779627
