"","a","sigma","N_0","sigma_obs","z","d","b","c","e","f","sigma2","g","loglik","loglik.se.se"
"1",0.0807215462342869,-0.751838593326333,-0.00109817315275607,-0.440346874618044,1.27358434015757,0,0,-0.000380524913329836,0,-0.00359371382864702,0.0503150626992078,0,-60.8128998887419,0.00678960517913153
"2",0.0794424644646967,-0.735534687823305,0.0079049722988362,0.441785915191302,1.26787264937366,0,0,-0.00285888085326387,0,-0.0121539641202471,0.0240259763577928,0,-60.9244091604953,0.00805739247589994
"3",0.0703495994787877,0.733542109734193,0.0127255956866913,-0.443185583610655,1.28712825593926,0,0,-0.000986393544917752,0,-0.000952818481785796,0.0224819755333308,0,-60.8289277998894,0.00726436825033104
"4",0.0786880957696546,-0.725044448859606,-0.00251411769728336,0.415071335774753,1.26267881958731,0,0,-6.36236074610932e-05,0,-0.0130821441873324,-0.0601924260172899,0,-61.7949621078764,0.0171183836759379
"5",0.0902982799883888,-0.810963760412192,-0.00100092769625089,-0.419684136399717,1.22142117536234,0,0,-0.00143176798517312,0,-0.0055874112126018,0.0304663831482545,0,-61.2610008532284,0.00897827661121928
"6",0.0809597368572924,-0.746382196890051,-0.00388833607673594,-0.43385295587165,1.18050138958896,0,0,0.00391543241930423,0,-0.00073315866862537,-0.0428557891325611,0,-60.7339173982556,0.0118449788253377
"7",0.0850018374548565,0.861389448953715,0.0211923438092607,0.418084944209885,1.10395304725577,0,0,0.00242806780305364,0,0.0119960194632808,-0.153472595383774,0,-63.0064999267563,0.0139815879313517
"8",0.0969577448915925,-0.778157566914314,0.0140497318977139,-0.422788508716034,1.12706735219908,0,0,-0.00135693813315644,0,-0.00437837757380795,0.109470784260956,0,-61.484837926444,0.0156497077255412
"9",0.10513502864095,-0.795689626382823,0.0150444892416481,-0.418929075300232,1.19722200259276,0,0,-0.00525915116882258,0,-0.00317368346394938,0.122412553536269,0,-62.2533737739737,0.0103095403712911
"10",0.0748511391024068,-0.749008547980199,0.00309548070854249,0.432005912570257,1.24283816761959,0,0,0.00242448528207975,0,-0.00303294675261963,0.0588728886638675,0,-60.5074296559521,0.00958929234348036
